outer_seed,strategy,budget,NRMSE,E_zero,E_full,recovery,defined
1101,pretrained_quantile_width,200,0.908685235122707,1.1424469585607897,0.8647542856410875,0.8418001129820135,True
1101,scratch_random,50,1.3078832178025954,1.1424469585607897,0.8647542856410875,-0.5957530585967004,True
1101,scratch_random,60,1.1231702512915136,1.1424469585607897,0.8647542856410875,0.06941741410242455,True
1101,scratch_random,70,1.1705020156498183,1.1424469585607897,0.8647542856410875,-0.10102915858043172,True
1101,scratch_random,80,0.9805563037539886,1.1424469585607897,0.8647542856410875,0.582984970775997,True
1101,scratch_random,90,1.2066402828942504,1.1424469585607897,0.8647542856410875,-0.23116679190171818,True
1101,scratch_random,100,1.5003897240886035,1.1424469585607897,0.8647542856410875,-1.2889888730745038,True
1101,scratch_random,110,1.422274813385737,1.1424469585607897,0.8647542856410875,-1.007689010598643,True
1101,scratch_random,120,1.553275712986793,1.1424469585607897,0.8647542856410875,-1.4794367820601397,True
1101,scratch_random,130,1.7763725361800784,1.1424469585607897,0.8647542856410875,-2.282831487608587,True
1101,scratch_random,140,1.497618900800808,1.1424469585607897,0.8647542856410875,-1.2790108521974581,True
1101,scratch_random,150,1.655066812151293,1.1424469585607897,0.8647542856410875,-1.845997044865252,True
1101,scratch_random,160,1.6369121653913021,1.1424469585607897,0.8647542856410875,-1.7806202865622323,True
1101,scratch_random,170,1.341737764176353,1.1424469585607897,0.8647542856410875,-0.7176667771612051,True
1101,scratch_random,180,0.8814280118904068,1.1424469585607897,0.8647542856410875,0.9399561894305339,True
1101,scratch_random,190,0.9742841844993275,1.1424469585607897,0.8647542856410875,0.6055715201030465,True
1101,scratch_random,200,1.0257968837139622,1.1424469585607897,0.8647542856410875,0.4200689691245766,True
