column,protocol,seed,budget,actual_budget,method,V1_r2,V1_rmse,V1_mae,V2_r2,V2_rmse,V2_mae,combined_normalized_rmse,all_outputs_finite,normalized_rmse
40g,row,2767143051,100,100,conditional_policy,0.7273367584049693,38.196809323275424,17.620160215897897,0.794737418469371,44.82903747474447,19.983217038817145,3.9543697774532123,True,3.818000666121243
40g,row,2767143051,100,100,additive_policy,0.7261873594940501,38.27723307218655,17.887794202624455,0.7901769555132666,45.324300791145866,20.127126821382443,3.971516952970375,True,3.838507238996176
8g,compound,536279090,30,28,scale_only,0.8992995324402031,5.3764004661485485,2.9196118147875967,0.9090342606168734,9.46602051842528,4.385300990751606,0.6372794527994957,True,0.635562263201839
8g,compound,536279090,30,28,affine,0.42633727367242336,12.83229050440597,6.464142627632929,0.8597184662910193,11.755166024336772,5.395045007414079,1.262295046086957,True,1.179867555741049
8g,compound,536279090,30,28,local_identity_shrinkage,0.42633729581182767,12.832290256787243,6.464142520544417,0.8597184999383971,11.75516461456271,5.395044284105792,1.2622950004173867,True,1.1798674961827451
8g,compound,536279090,30,28,target_head_only,0.6711592411449301,9.715578998806043,5.710933240220386,0.7276601184562965,16.378877571973412,9.12067788292011,1.1309832376719198,True,1.125901456256679
8g,compound,536279090,30,28,conditional_EA,0.24085596831626954,14.761753792457629,7.265359954046057,0.8405899068382305,12.531019977632841,5.740992378403139,1.4347801274553684,True,1.3264307768287802
8g,compound,536279090,30,28,additive_EA_control,0.24145369743077683,14.755941148749791,7.260569656062513,0.8474758706606395,12.257383998246143,5.6059693491236615,1.4297167810023022,True,1.3175515095123063
8g,compound,536279090,30,28,conditional_policy,0.42633731674180275,12.8322900226954,6.464142399722637,0.8597184995808109,11.75516462954503,5.3950443474115,1.262294981523368,True,1.1798674817945283
8g,compound,536279090,30,28,additive_policy,0.24145369743077683,14.755941148749791,7.260569656062513,0.8474758706606395,12.257383998246143,5.6059693491236615,1.4297167810023022,True,1.3175515095123063
8g,compound,536279090,50,53,scale_only,0.9066116029635122,5.177526460293087,3.192485968275173,0.9254753439790713,8.56798119522583,4.02330496777086,0.5982405597601012,True,0.5950126371179676
8g,compound,536279090,50,53,affine,0.879338020531357,5.885198144874932,3.36486857968891,0.9227004601509421,8.726035367401684,4.053657662930656,0.6528587140700899,True,0.6448332926324349
8g,compound,536279090,50,53,local_identity_shrinkage,0.906546229585679,5.179338319105128,2.926796456301507,0.938899640199691,7.758011131391087,4.215200100447072,0.5765941819264703,True,0.56993650326841
8g,compound,536279090,50,53,target_head_only,0.8834143830989316,5.784933275755865,3.2034922484848485,0.8730492827764852,11.182685060469574,5.192443953168044,0.7151360381553107,True,0.7148759793965456
8g,compound,536279090,50,53,conditional_EA,0.9103706384354179,5.072254288783544,2.796515217985252,0.9390112872920633,7.750919884892936,4.208433847635821,0.5686894624607678,True,0.5629209904455967
8g,compound,536279090,50,53,additive_EA_control,0.9085364547253783,5.123890997157464,2.85821368763966,0.9390152998233483,7.750664908859643,4.220347107616174,0.5723983758525718,True,0.5661896430284632
8g,compound,536279090,50,53,conditional_policy,0.9066116099953951,5.177526265366511,3.1924858318046483,0.9254753422209435,8.567981296290402,4.023305042905327,0.5982405489748872,True,0.5950126278922322
8g,compound,536279090,50,53,additive_policy,0.9085364547253783,5.123890997157464,2.85821368763966,0.9390152998233483,7.750664908859643,4.220347107616174,0.5723983758525718,True,0.5661896430284632
8g,compound,536279090,70,67,scale_only,0.9053747765916079,5.211699003291667,3.2604150925413604,0.9274886777781824,8.451453898225191,3.9997179864943884,0.5974228520901524,True,0.5935568915999202
8g,compound,536279090,70,67,affine,0.8630464746203624,6.269926858388193,3.5575292671899867,0.9268278804728061,8.489875706491505,4.002060155122041,0.6752911298196967,True,0.6619012019962343
8g,compound,536279090,70,67,local_identity_shrinkage,0.9066110183020033,5.17754266731554,2.9442095700134923,0.9389584357494408,7.754277550146027,4.278191001878056,0.5763671080137216,True,0.5697064418919802
8g,compound,536279090,70,67,target_head_only,0.8793776050608857,5.884232712721284,3.23684338953168,0.8562990613192298,11.897571326194265,5.594769380165289,0.7434184092295373,True,0.7434108545393625
8g,compound,536279090,70,67,conditional_EA,0.9103573494820317,5.072630295325125,2.8160591588990678,0.9390814075041121,7.746462892530512,4.273143272762549,0.5685989785015072,True,0.5628062316006005
8g,compound,536279090,70,67,additive_EA_control,0.909277611897075,5.103088538788398,2.8519449693556833,0.9390720781160912,7.747056036498744,4.279636975994161,0.5708051024572823,True,0.5647573924256445
8g,compound,536279090,70,67,conditional_policy,0.9053747837794816,5.211698805347433,3.260414964309245,0.9274886764158656,8.451453977616643,3.9997180546648985,0.5974228403571181,True,0.5935568815086391
8g,compound,536279090,70,67,additive_policy,0.909277611897075,5.103088538788398,2.8519449693556833,0.9390720781160912,7.747056036498744,4.279636975994161,0.5708051024572823,True,0.5647573924256445
8g,compound,536279090,100,97,scale_only,0.9070149005751496,5.166334795431232,3.1658927670539225,0.934928050962473,8.006181328623565,4.090767992116325,0.5821906480593855,True,0.5768297812904702
8g,compound,536279090,100,97,affine,0.9052797733631576,5.214314606188041,3.058925310744134,0.937259009582605,7.8614779314538525,4.043547194470352,0.5818202661762312,True,0.5753738566156467
8g,compound,536279090,100,97,local_identity_shrinkage,0.9068498839507182,5.1709169985564465,2.972219726199025,0.9386661887356572,7.772817855807487,4.380621933691241,0.5763712429792325,True,0.5698626404546705
8g,compound,536279090,100,97,target_head_only,0.8994413895878003,5.37261225324255,2.9613369402203857,0.8922575375190912,10.302009906885662,4.695685180440771,0.6616402178277738,True,0.6613222227065044
8g,compound,536279090,100,97,conditional_EA,0.9098561731116177,5.086790625032535,2.861441044423877,0.9375955056403283,7.840368025559549,4.422844219945745,0.5720969441191809,True,0.5666253382473857
8g,compound,536279090,100,97,additive_EA_control,0.910116917727512,5.079428424893103,2.890988463582024,0.9380686751771614,7.810587459431073,4.416635056210329,0.5707805953005308,True,0.5652319596750746
8g,compound,536279090,100,97,conditional_policy,0.9070149072170554,5.166334610916133,3.1658926523728494,0.9349280497373573,8.006181403990121,4.090767996051919,0.5821906368786999,True,0.576829771926149
8g,compound,536279090,100,97,additive_policy,0.9070149072170554,5.166334610916133,3.1658926523728494,0.9349280497373573,8.006181403990121,4.090767996051919,0.5821906368786999,True,0.576829771926149
8g,compound,769539383,30,31,scale_only,0.24383016296715088,16.631654188679622,11.827167987759267,0.7378981128590534,17.870701808295397,11.79844406408522,1.6868235663918782,True,1.6111553446432203
8g,compound,769539383,30,31,affine,-1.33297753701831,29.2133290273835,13.956142966698579,0.42227812348185045,26.531752715466563,13.399204584318191,2.869556659681429,True,2.6788892672435938
8g,compound,769539383,30,31,local_identity_shrinkage,-0.004173632891512291,19.165942389968652,10.328578493640316,0.661154995668261,20.319222118938168,11.01942893501176,1.938259343918947,True,1.848119503801303
8g,compound,769539383,30,31,target_head_only,0.9186472584175145,5.45521495665519,2.9577318149122807,0.8922173008010759,11.459906175123152,5.172602248538013,0.7026506987563558,True,0.7025757920383287
8g,compound,769539383,30,31,conditional_EA,-0.1415622226913711,20.4350434627802,10.857393324514469,0.6538258074760273,20.537798007841385,11.423646181278519,2.0442231490871583,True,1.9354476957198177
8g,compound,769539383,30,31,additive_EA_control,0.04978663609670475,18.643881700988885,10.339549862130673,0.6187330596085682,21.553664027399194,11.556705123145221,1.9229897477632796,True,1.8533851136812638
8g,compound,769539383,30,31,conditional_policy,-0.1415622226913711,20.4350434627802,10.857393324514469,0.6538258074760273,20.537798007841385,11.423646181278519,2.0442231490871583,True,1.9354476957198177
8g,compound,769539383,30,31,additive_policy,0.04978663609670475,18.643881700988885,10.339549862130673,0.6187330596085682,21.553664027399194,11.556705123145221,1.9229897477632796,True,1.8533851136812638
8g,compound,769539383,50,51,scale_only,0.7321394647945874,9.898745024237616,6.658399231441349,0.9113697105439748,10.391963629588883,6.061446724113951,0.9989948095617318,True,0.9513234913735868
8g,compound,769539383,50,51,affine,0.6218750689924395,11.760977738243575,6.503376125770371,0.9162970540845716,10.09896590231099,6.802612568561371,1.1450743387704236,True,1.0603779747700164
8g,compound,769539383,50,51,local_identity_shrinkage,0.8693580760125567,6.913007935244323,4.800029901534604,0.904887091943078,10.765303160174481,6.528424976947719,0.7804164156964266,True,0.7734763073455158
8g,compound,769539383,50,51,target_head_only,0.9050224942468166,5.894353141055253,3.1004068502923983,0.8740132108330404,12.389935291437276,5.812442891812866,0.7594505521693863,True,0.7593661902626612
8g,compound,769539383,50,51,conditional_EA,0.7395382310072725,9.761077579028802,5.905433022504215,0.907140633185274,10.637005731822983,7.306216999092355,0.9930579157705599,True,0.9502089920519502
8g,compound,769539383,50,51,additive_EA_control,0.870197834421969,6.890753916648174,4.664400701931399,0.9042033164166773,10.803930243019773,6.6350255459643455,0.7798639683990657,True,0.7732655408850142
8g,compound,769539383,50,51,conditional_policy,0.7395382310072725,9.761077579028802,5.905433022504215,0.907140633185274,10.637005731822983,7.306216999092355,0.9930579157705599,True,0.9502089920519502
8g,compound,769539383,50,51,additive_policy,0.870197834421969,6.890753916648174,4.664400701931399,0.9042033164166773,10.803930243019773,6.6350255459643455,0.7798639683990657,True,0.7732655408850142
8g,compound,769539383,70,72,scale_only,0.6862402012298816,10.713328466979561,7.269698545230721,0.8932509779166832,11.404821354477194,6.871303288326017,1.08439454704825,True,1.0345136647373905
8g,compound,769539383,70,72,affine,0.5679851117802981,12.571153473825586,6.561736892725466,0.886853458739627,11.741597144660268,6.556570943306152,1.2407056359326885,True,1.1628752207034272
8g,compound,769539383,70,72,local_identity_shrinkage,0.6748000353030914,10.906892091800625,6.145306746359053,0.8896715007066119,11.594456344508657,6.580237200814187,1.1036529551937735,True,1.0526940427141054
8g,compound,769539383,70,72,target_head_only,0.8920940543884045,6.282730906764561,3.331364838596491,0.8614660995827639,12.992255877272495,6.381693163742689,0.8027616730085798,True,0.802743456112543
8g,compound,769539383,70,72,conditional_EA,0.6781385686836887,10.85076207184666,5.862837476763272,0.8850966002524087,11.832403565312628,6.88673607219184,1.104082944659084,True,1.0565328018794464
8g,compound,769539383,70,72,additive_EA_control,0.6795966442393166,10.826156468048717,6.065082149678016,0.8853322429892554,11.820264451296874,6.753131408584412,1.1018840477383498,True,1.054593923079282
8g,compound,769539383,70,72,conditional_policy,0.6781385686836887,10.85076207184666,5.862837476763272,0.8850966002524087,11.832403565312628,6.88673607219184,1.104082944659084,True,1.0565328018794464
8g,compound,769539383,70,72,additive_policy,0.6795966442393166,10.826156468048717,6.065082149678016,0.8853322429892554,11.820264451296874,6.753131408584412,1.1018840477383498,True,1.054593923079282
8g,compound,769539383,100,99,scale_only,0.7752760031051334,9.066726113361558,6.035896502159991,0.9078697020622027,10.595166162437671,6.229235573635531,0.9376397431312677,True,0.9048479873861686
8g,compound,769539383,100,99,affine,0.6048759348339432,12.022437062326178,6.118658593424313,0.8948173856479723,11.320836412923274,6.0264725436303594,1.1882356352175798,True,1.1149704862534582
8g,compound,769539383,100,99,local_identity_shrinkage,0.8830680988290714,6.540218789062485,4.150541497012684,0.903724328338496,10.830906652625483,6.1857597995882285,0.7559122719534029,True,0.7518615026380668
8g,compound,769539383,100,99,target_head_only,0.8988552940413749,6.082713335536109,3.2088588649122816,0.8700353524197786,12.58401278952302,5.975787280701754,0.777373332777601,True,0.7773545547327472
8g,compound,769539383,100,99,conditional_EA,0.85695211694237,7.233799864847401,4.0443627746443775,0.9039221119828714,10.819775712287454,6.187868610372367,0.8049038530059686,True,0.7955261720097562
8g,compound,769539383,100,99,additive_EA_control,0.8830347724024041,6.541150727189299,4.013094782704749,0.9036819479241328,10.833290265225942,6.201103388946846,0.7560432768592055,True,0.7519947717259099
8g,compound,769539383,100,99,conditional_policy,0.85695211694237,7.233799864847401,4.0443627746443775,0.9039221119828714,10.819775712287454,6.187868610372367,0.8049038530059686,True,0.7955261720097562
8g,compound,769539383,100,99,additive_policy,0.8830347724024041,6.541150727189299,4.013094782704749,0.9036819479241328,10.833290265225942,6.201103388946846,0.7560432768592055,True,0.7519947717259099
8g,compound,1362771960,30,28,scale_only,0.8733382286119287,5.65041990555425,2.8720174679533845,0.9193439015586712,6.8664046418882245,4.935786284842108,0.5901857232500909,True,0.5720986586144075
8g,compound,1362771960,30,28,affine,0.8364384599080699,6.420938941248223,3.1698255298381803,0.9162642056587925,6.9962667599527775,5.206683568120632,0.653225922611715,True,0.625030453847312
8g,compound,1362771960,30,28,local_identity_shrinkage,0.8364384421688751,6.420939289442191,3.1698257148799867,0.9162642013113924,6.99626694156908,5.206683964868335,0.6532259539368527,True,0.6250304815902932
8g,compound,1362771960,30,28,target_head_only,0.7754992713094342,7.52258012080344,3.3118022817391313,0.8367513060426262,9.768674656570276,5.097596107246377,0.8002008083892318,True,0.7811599985992188
8g,compound,1362771960,30,28,conditional_EA,0.8656247984183032,5.819926619270691,2.810404748425197,0.9124383699955723,7.154309215864235,5.215106769257475,0.6097423433788978,True,0.5918088264813834
8g,compound,1362771960,30,28,additive_EA_control,0.8521105847516393,6.105573874506577,3.1178249773988576,0.9129678728764931,7.132644636488551,5.416475747754817,0.631362976141578,True,0.6092606404957499
8g,compound,1362771960,30,28,conditional_policy,0.8364384516118365,6.4209391040909285,3.169825630704705,0.9162642023316854,6.996266898945483,5.206683894274537,0.6532259383818101,True,0.625030468503269
8g,compound,1362771960,30,28,additive_policy,0.8521105847516393,6.105573874506577,3.1178249773988576,0.9129678728764931,7.132644636488551,5.416475747754817,0.631362976141578,True,0.6092606404957499
