CAS,name,Purity,Density g/ml,V/ul,loading solvent,Volume of loading solvent/ul,PE/EA,Flow mL/min,Ending time,column_specs,t1,t2,smiles,verified t1,verified t2,source_row_1based,sample_id,V1_ml,V2_ml,decision,decision_reason,quality_flags,reviewer
585-74-0,3'-Methylacetophenone,0.97,0.986,150.0,PE,300,20/1,10,2023-10-08_17-56-43.xlsx,Silica-CS 4g,655.0,2685.0,CC1=CC(=CC=C1)C(=O)C,655.0,2685.0,3800,46412717e5e282f83527,5.458333333333333,22.375,keep,,,user_confirmed_protocol_2026-08-13
585-74-0,3'-Methylacetophenone,0.97,0.986,50.0,PE,300,50/1,10,2023-10-08_18-05-41.xlsx,Silica-CS 4g,2376.0,4324.0,CC1=CC(=CC=C1)C(=O)C,2376.0,4324.0,3801,dc795e0a68f104353b33,19.8,36.03333333333333,keep,,,user_confirmed_protocol_2026-08-13
585-74-0,3'-Methylacetophenone,0.97,0.986,100.0,PE,300,50/1,10,2023-10-08_18-14-29.xlsx,Silica-CS 4g,2052.0,4398.0,CC1=CC(=CC=C1)C(=O)C,2052.0,4398.0,3802,a4923e4c1f935a466f3b,17.1,36.65,keep,,,user_confirmed_protocol_2026-08-13
585-74-0,3'-Methylacetophenone,0.97,0.986,150.0,PE,300,50/1,10,2023-10-08_18-23-22.xlsx,Silica-CS 4g,1833.0,4446.0,CC1=CC(=CC=C1)C(=O)C,1833.0,4446.0,3803,0a198329beafc8de5ed0,15.275,37.05,keep,,,user_confirmed_protocol_2026-08-13
579-74-8,2'-Methoxyacetophenone,0.98,1.09,50.0,PE,300,0/1,10,2023-10-08_18-44-31.xlsx,Silica-CS 4g,476.0,1301.0,CC(=O)C1=CC=CC=C1OC,476.0,1301.0,3804,c07756fcea88312950ae,3.966666666666667,10.841666666666667,keep,,,user_confirmed_protocol_2026-08-13
579-74-8,2'-Methoxyacetophenone,0.98,1.09,100.0,PE,300,0/1,10,2023-10-08_18-48-18.xlsx,Silica-CS 4g,513.0,1441.0,CC(=O)C1=CC=CC=C1OC,513.0,1441.0,3805,298de9d74bc6f5f13409,4.275,12.008333333333333,keep,,,user_confirmed_protocol_2026-08-13
579-74-8,2'-Methoxyacetophenone,0.98,1.09,150.0,PE,300,0/1,10,2023-10-08_18-52-14.xlsx,Silica-CS 4g,511.0,1524.0,CC(=O)C1=CC=CC=C1OC,511.0,1524.0,3806,5b7c4a47b624119302fa,4.258333333333334,12.7,keep,,,user_confirmed_protocol_2026-08-13
579-74-8,2'-Methoxyacetophenone,0.98,1.09,50.0,PE,300,1/1,10,2023-10-08_18-56-06.xlsx,Silica-CS 4g,715.0,1255.0,CC(=O)C1=CC=CC=C1OC,715.0,1255.0,3807,fe872ffee0a9e2f9ef3c,5.958333333333333,10.458333333333334,keep,,,user_confirmed_protocol_2026-08-13
579-74-8,2'-Methoxyacetophenone,0.98,1.09,100.0,PE,300,1/1,10,2023-10-08_18-59-27.xlsx,Silica-CS 4g,577.0,1183.0,CC(=O)C1=CC=CC=C1OC,577.0,1183.0,3808,b688bf34f76e0d26985a,4.808333333333334,9.858333333333333,keep,,,user_confirmed_protocol_2026-08-13
579-74-8,2'-Methoxyacetophenone,0.98,1.09,150.0,PE,300,1/1,10,2023-10-08_19-02-53.xlsx,Silica-CS 4g,567.0,1215.0,CC(=O)C1=CC=CC=C1OC,567.0,1215.0,3809,5b1af559138d20cb2423,4.725,10.125,keep,,,user_confirmed_protocol_2026-08-13
579-74-8,2'-Methoxyacetophenone,0.98,1.09,50.0,PE,300,2/1,10,2023-10-08_19-07-00.xlsx,Silica-CS 4g,743.0,1435.0,CC(=O)C1=CC=CC=C1OC,743.0,1435.0,3810,48f5b1b6d33e4e067356,6.191666666666666,11.958333333333334,keep,,,user_confirmed_protocol_2026-08-13
579-74-8,2'-Methoxyacetophenone,0.98,1.09,100.0,PE,300,2/1,10,2023-10-08_19-10-41.xlsx,Silica-CS 4g,599.0,1399.0,CC(=O)C1=CC=CC=C1OC,599.0,1399.0,3811,fd8b5ea3b704959cd1ab,4.991666666666666,11.658333333333333,keep,,,user_confirmed_protocol_2026-08-13
579-74-8,2'-Methoxyacetophenone,0.98,1.09,150.0,PE,300,2/1,10,2023-10-08_19-14-33.xlsx,Silica-CS 4g,591.0,1473.0,CC(=O)C1=CC=CC=C1OC,591.0,1473.0,3812,f4e1a820726cf8f5d4e2,4.925,12.275,keep,,,user_confirmed_protocol_2026-08-13
579-74-8,2'-Methoxyacetophenone,0.98,1.09,50.0,PE,300,5/1,10,2023-10-08_19-19-20.xlsx,Silica-CS 4g,763.0,1840.0,CC(=O)C1=CC=CC=C1OC,763.0,1840.0,3813,c40d715383d042030e93,6.358333333333333,15.333333333333334,keep,,,user_confirmed_protocol_2026-08-13
579-74-8,2'-Methoxyacetophenone,0.98,1.09,100.0,PE,300,5/1,10,2023-10-08_19-23-51.xlsx,Silica-CS 4g,630.0,1877.0,CC(=O)C1=CC=CC=C1OC,630.0,1877.0,3814,81ac865dd40a21b73e6d,5.25,15.641666666666667,keep,,,user_confirmed_protocol_2026-08-13
579-74-8,2'-Methoxyacetophenone,0.98,1.09,150.0,PE,300,5/1,10,2023-10-08_19-28-58.xlsx,Silica-CS 4g,622.0,2209.0,CC(=O)C1=CC=CC=C1OC,622.0,2209.0,3815,50fbcf5ece9bd5fc2d70,5.183333333333334,18.408333333333335,keep,,,user_confirmed_protocol_2026-08-13
579-74-8,2'-Methoxyacetophenone,0.98,1.09,50.0,PE,300,10/1,10,2023-10-08_19-35-00.xlsx,Silica-CS 4g,793.0,2569.0,CC(=O)C1=CC=CC=C1OC,793.0,2569.0,3816,4b408fbbcfc4c054f284,6.608333333333333,21.408333333333335,keep,,,user_confirmed_protocol_2026-08-13
579-74-8,2'-Methoxyacetophenone,0.98,1.09,100.0,PE,300,10/1,10,2023-10-08_19-40-43.xlsx,Silica-CS 4g,656.0,2560.0,CC(=O)C1=CC=CC=C1OC,656.0,2560.0,3817,aff2ffd59a0610a54995,5.466666666666667,21.333333333333332,keep,,,user_confirmed_protocol_2026-08-13
579-74-8,2'-Methoxyacetophenone,0.98,1.09,150.0,PE,300,10/1,10,2023-10-08_19-46-25.xlsx,Silica-CS 4g,648.0,2572.0,CC(=O)C1=CC=CC=C1OC,648.0,2572.0,3818,b0a156972380db9bb945,5.4,21.433333333333334,keep,,,user_confirmed_protocol_2026-08-13
579-74-8,2'-Methoxyacetophenone,0.98,1.09,50.0,PE,300,20/1,10,2023-10-08_19-54-27.xlsx,Silica-CS 4g,1845.0,3737.0,CC(=O)C1=CC=CC=C1OC,1845.0,3737.0,3819,8143c4fff6f999b7ad0e,15.375,31.141666666666666,keep,,,user_confirmed_protocol_2026-08-13
579-74-8,2'-Methoxyacetophenone,0.98,1.09,100.0,PE,300,20/1,10,2023-10-08_20-13-55.xlsx,Silica-CS 4g,973.0,3805.0,CC(=O)C1=CC=CC=C1OC,973.0,3805.0,3820,15d6bc57a87392fbeb98,8.108333333333333,31.708333333333332,keep,,,user_confirmed_protocol_2026-08-13
579-74-8,2'-Methoxyacetophenone,0.98,1.09,150.0,PE,300,20/1,10,2023-10-08_20-28-09.xlsx,Silica-CS 4g,610.0,3836.0,CC(=O)C1=CC=CC=C1OC,610.0,3836.0,3821,ebdeaba52880c7eade16,5.083333333333333,31.966666666666665,keep,,,user_confirmed_protocol_2026-08-13
579-74-8,2'-Methoxyacetophenone,0.98,1.09,50.0,PE,300,50/1,10,2023-10-08_20-38-29.xlsx,Silica-CS 4g,1398.0,2838.0,CC(=O)C1=CC=CC=C1OC,1398.0,2838.0,3822,52b9af4df1f1e7cd4d9b,11.65,23.65,keep,,,user_confirmed_protocol_2026-08-13
579-74-8,2'-Methoxyacetophenone,0.98,1.09,100.0,PE,300,50/1,10,2023-10-08_20-45-16.xlsx,Silica-CS 4g,4253.0,4262.0,CC(=O)C1=CC=CC=C1OC,4253.0,4262.0,3823,a3ae677aae8a8faf5786,35.44166666666667,35.516666666666666,keep,,,user_confirmed_protocol_2026-08-13
579-74-8,2'-Methoxyacetophenone,0.98,1.09,150.0,PE,300,50/1,10,2023-10-08_20-51-23.xlsx,Silica-CS 4g,121.0,2845.0,CC(=O)C1=CC=CC=C1OC,121.0,2845.0,3824,c82167c626a1495ef750,1.0083333333333333,23.708333333333332,keep,,,user_confirmed_protocol_2026-08-13
403-42-9,4-Fluoroacetophenone,0.99,1.143,50.0,PE,300,0/1,10,2023-10-09_09-58-05.xlsx,Silica-CS 4g,448.0,1298.0,CC(=O)C1=CC=C(C=C1)F,448.0,1298.0,3825,6ec710c7602a3cf9c5cb,3.7333333333333334,10.816666666666666,keep,,,user_confirmed_protocol_2026-08-13
403-42-9,4-Fluoroacetophenone,0.99,1.143,100.0,PE,300,0/1,10,2023-10-09_10-02-12.xlsx,Silica-CS 4g,496.0,1618.0,CC(=O)C1=CC=C(C=C1)F,496.0,1618.0,3826,76066d9a67f992290a6b,4.133333333333334,13.483333333333333,keep,,,user_confirmed_protocol_2026-08-13
403-42-9,4-Fluoroacetophenone,0.99,1.143,150.0,PE,300,0/1,10,2023-10-09_10-06-28.xlsx,Silica-CS 4g,496.0,1730.0,CC(=O)C1=CC=C(C=C1)F,496.0,1730.0,3827,3e396e6a49f6a2920d92,4.133333333333334,14.416666666666666,keep,,,user_confirmed_protocol_2026-08-13
403-42-9,4-Fluoroacetophenone,0.99,1.143,50.0,PE,300,1/1,10,2023-10-09_10-10-10.xlsx,Silica-CS 4g,697.0,1189.0,CC(=O)C1=CC=C(C=C1)F,697.0,1189.0,3828,fa1bec4ee7db4191b72d,5.808333333333334,9.908333333333333,keep,,,user_confirmed_protocol_2026-08-13
403-42-9,4-Fluoroacetophenone,0.99,1.143,100.0,PE,300,1/1,10,2023-10-09_10-13-26.xlsx,Silica-CS 4g,584.0,1121.0,CC(=O)C1=CC=C(C=C1)F,584.0,1121.0,3829,4ee0e15840492362f7d8,4.866666666666666,9.341666666666667,keep,,,user_confirmed_protocol_2026-08-13
403-42-9,4-Fluoroacetophenone,0.99,1.143,150.0,PE,300,1/1,10,2023-10-09_10-16-47.xlsx,Silica-CS 4g,581.0,1150.0,CC(=O)C1=CC=C(C=C1)F,581.0,1150.0,3830,b0035c08cda3495cb3b2,4.841666666666667,9.583333333333334,keep,,,user_confirmed_protocol_2026-08-13
403-42-9,4-Fluoroacetophenone,0.99,1.143,50.0,PE,300,2/1,10,2023-10-09_10-20-54.xlsx,Silica-CS 4g,771.0,1407.0,CC(=O)C1=CC=C(C=C1)F,771.0,1407.0,3831,e163f0e07a3ada3f4e96,6.425,11.725,keep,,,user_confirmed_protocol_2026-08-13
403-42-9,4-Fluoroacetophenone,0.99,1.143,100.0,PE,300,2/1,10,2023-10-09_10-24-30.xlsx,Silica-CS 4g,640.0,1311.0,CC(=O)C1=CC=C(C=C1)F,640.0,1311.0,3832,1e337f272ca5d688e8ff,5.333333333333333,10.925,keep,,,user_confirmed_protocol_2026-08-13
403-42-9,4-Fluoroacetophenone,0.99,1.143,150.0,PE,300,2/1,10,2023-10-09_10-28-11.xlsx,Silica-CS 4g,623.0,1378.0,CC(=O)C1=CC=C(C=C1)F,623.0,1378.0,3833,fc6013d1dabfab0fd3cb,5.191666666666666,11.483333333333333,keep,,,user_confirmed_protocol_2026-08-13
403-42-9,4-Fluoroacetophenone,0.99,1.143,50.0,PE,300,5/1,10,2023-10-09_10-33-03.xlsx,Silica-CS 4g,927.0,1865.0,CC(=O)C1=CC=C(C=C1)F,927.0,1865.0,3834,059b09a46d0835771fd6,7.725,15.541666666666666,keep,,,user_confirmed_protocol_2026-08-13
403-42-9,4-Fluoroacetophenone,0.99,1.143,100.0,PE,300,5/1,10,2023-10-09_10-37-35.xlsx,Silica-CS 4g,799.0,1851.0,CC(=O)C1=CC=C(C=C1)F,799.0,1851.0,3835,0300244d8c6adba42302,6.658333333333333,15.425,keep,,,user_confirmed_protocol_2026-08-13
403-42-9,4-Fluoroacetophenone,0.99,1.143,150.0,PE,300,5/1,10,2023-10-09_10-42-16.xlsx,Silica-CS 4g,774.0,1983.0,CC(=O)C1=CC=C(C=C1)F,774.0,1983.0,3836,f5d873a623aaeeb1e41e,6.45,16.525,keep,,,user_confirmed_protocol_2026-08-13
403-42-9,4-Fluoroacetophenone,0.99,1.143,50.0,PE,300,10/1,10,2023-10-09_10-48-23.xlsx,Silica-CS 4g,1354.0,2616.0,CC(=O)C1=CC=C(C=C1)F,1354.0,2616.0,3837,084212942b840ae3c1c7,11.283333333333333,21.8,keep,,,user_confirmed_protocol_2026-08-13
403-42-9,4-Fluoroacetophenone,0.99,1.143,100.0,PE,300,10/1,10,2023-10-09_10-54-10.xlsx,Silica-CS 4g,1020.0,2616.0,CC(=O)C1=CC=C(C=C1)F,1020.0,2616.0,3838,7fdf49a091a855c0138f,8.5,21.8,keep,,,user_confirmed_protocol_2026-08-13
403-42-9,4-Fluoroacetophenone,0.99,1.143,150.0,PE,300,10/1,10,2023-10-09_10-59-57.xlsx,Silica-CS 4g,965.0,2629.0,CC(=O)C1=CC=C(C=C1)F,965.0,2629.0,3839,01ed985e6ebf7d4a3dc8,8.041666666666666,21.908333333333335,keep,,,user_confirmed_protocol_2026-08-13
403-42-9,4-Fluoroacetophenone,0.99,1.143,50.0,PE,300,20/1,10,2023-10-09_11-08-05.xlsx,Silica-CS 4g,2010.0,3825.0,CC(=O)C1=CC=C(C=C1)F,2010.0,3825.0,3840,6ac700cf79bf6e05982e,16.75,31.875,keep,,,user_confirmed_protocol_2026-08-13
403-42-9,4-Fluoroacetophenone,0.99,1.143,100.0,PE,300,20/1,10,2023-10-09_11-15-57.xlsx,Silica-CS 4g,1743.0,3850.0,CC(=O)C1=CC=C(C=C1)F,1743.0,3850.0,3841,122ecf89b68742b1bf36,14.525,32.083333333333336,keep,,,user_confirmed_protocol_2026-08-13
403-42-9,4-Fluoroacetophenone,0.99,1.143,150.0,PE,300,20/1,10,2023-10-09_12-57-15.xlsx,Silica-CS 4g,1621.0,3692.0,CC(=O)C1=CC=C(C=C1)F,1621.0,3692.0,3842,bed2f1430d0964e86fcb,13.508333333333333,30.766666666666666,keep,,,user_confirmed_protocol_2026-08-13
403-42-9,4-Fluoroacetophenone,0.99,1.143,50.0,PE,300,50/1,10,2023-10-09_11-58-45.xlsx,Silica-CS 4g,3180.0,6414.0,CC(=O)C1=CC=C(C=C1)F,3180.0,6414.0,3843,6998dee6f6e69401798a,26.5,53.45,keep,,,user_confirmed_protocol_2026-08-13
403-42-9,4-Fluoroacetophenone,0.99,1.143,100.0,PE,300,50/1,10,2023-10-09_12-11-09.xlsx,Silica-CS 4g,2968.0,6523.0,CC(=O)C1=CC=C(C=C1)F,2968.0,6523.0,3844,c53b8c93f8ee1304dfd0,24.733333333333334,54.358333333333334,keep,,,user_confirmed_protocol_2026-08-13
403-42-9,4-Fluoroacetophenone,0.99,1.143,150.0,PE,300,50/1,10,2023-10-09_12-23-28.xlsx,Silica-CS 4g,2684.0,6490.0,CC(=O)C1=CC=C(C=C1)F,2684.0,6490.0,3845,c096c324a71974b6ab37,22.366666666666667,54.083333333333336,keep,,,user_confirmed_protocol_2026-08-13
66-99-9,2-Naphthaldehyde,0.99,1.0,50.0,DCM,300,0/1,10,2023-10-09_13-21-29.xlsx,Silica-CS 4g,437.0,1603.0,C1=CC=C2C=C(C=CC2=C1)C=O,437.0,1603.0,3846,1d69b62112cfd5846e0a,3.6416666666666666,13.358333333333333,keep,,,user_confirmed_protocol_2026-08-13
66-99-9,2-Naphthaldehyde,0.99,1.0,100.0,DCM,300,0/1,10,2023-10-09_13-24-55.xlsx,Silica-CS 4g,2385.0,2380.0,C1=CC=C2C=C(C=CC2=C1)C=O,2385.0,2380.0,3847,2ce533611bd97dcbb793,19.875,19.833333333333332,keep,,t1_gt_t2,user_confirmed_protocol_2026-08-13
66-99-9,2-Naphthaldehyde,0.99,1.0,150.0,DCM,300,0/1,10,2023-10-09_13-28-27.xlsx,Silica-CS 4g,471.0,1293.0,C1=CC=C2C=C(C=CC2=C1)C=O,471.0,1293.0,3848,d559ea9713a01142b49d,3.925,10.775,keep,,,user_confirmed_protocol_2026-08-13
66-99-9,2-Naphthaldehyde,0.99,1.0,50.0,DCM,300,1/1,10,2023-10-09_13-32-13.xlsx,Silica-CS 4g,650.0,1210.0,C1=CC=C2C=C(C=CC2=C1)C=O,650.0,1210.0,3849,b55f143d53d9447725b8,5.416666666666667,10.083333333333334,keep,,,user_confirmed_protocol_2026-08-13
66-99-9,2-Naphthaldehyde,0.99,1.0,100.0,DCM,300,1/1,10,2023-10-09_13-36-04.xlsx,Silica-CS 4g,516.0,1456.0,C1=CC=C2C=C(C=CC2=C1)C=O,516.0,1456.0,3850,b3e21424d2010c374094,4.3,12.133333333333333,keep,,,user_confirmed_protocol_2026-08-13
66-99-9,2-Naphthaldehyde,0.99,1.0,150.0,DCM,300,1/1,10,2023-10-09_13-40-11.xlsx,Silica-CS 4g,514.0,1618.0,C1=CC=C2C=C(C=CC2=C1)C=O,514.0,1618.0,3851,c8e588995366580872ed,4.283333333333333,13.483333333333333,keep,,,user_confirmed_protocol_2026-08-13
66-99-9,2-Naphthaldehyde,0.99,1.0,50.0,DCM,300,2/1,10,2023-10-09_13-44-12.xlsx,Silica-CS 4g,684.0,1388.0,C1=CC=C2C=C(C=CC2=C1)C=O,684.0,1388.0,3852,26090cc02583c115f47a,5.7,11.566666666666666,keep,,,user_confirmed_protocol_2026-08-13
66-99-9,2-Naphthaldehyde,0.99,1.0,100.0,DCM,300,2/1,10,2023-10-09_13-48-04.xlsx,Silica-CS 4g,544.0,1481.0,C1=CC=C2C=C(C=CC2=C1)C=O,544.0,1481.0,3853,1194ed3b17f8c39d6111,4.533333333333333,12.341666666666667,keep,,,user_confirmed_protocol_2026-08-13
66-99-9,2-Naphthaldehyde,0.99,1.0,150.0,DCM,300,2/1,10,2023-10-09_13-52-05.xlsx,Silica-CS 4g,542.0,1553.0,C1=CC=C2C=C(C=CC2=C1)C=O,542.0,1553.0,3854,e34787d652ccb3634f92,4.516666666666667,12.941666666666666,keep,,,user_confirmed_protocol_2026-08-13
66-99-9,2-Naphthaldehyde,0.99,1.0,50.0,DCM,300,5/1,10,2023-10-09_13-56-42.xlsx,Silica-CS 4g,707.0,1707.0,C1=CC=C2C=C(C=CC2=C1)C=O,707.0,1707.0,3855,bca40cf794ce43726023,5.891666666666667,14.225,keep,,,user_confirmed_protocol_2026-08-13
66-99-9,2-Naphthaldehyde,0.99,1.0,100.0,DCM,300,5/1,10,2023-10-09_14-01-14.xlsx,Silica-CS 4g,566.0,1877.0,C1=CC=C2C=C(C=CC2=C1)C=O,566.0,1877.0,3856,7f03fef6741ddd243d91,4.716666666666667,15.641666666666667,keep,,,user_confirmed_protocol_2026-08-13
66-99-9,2-Naphthaldehyde,0.99,1.0,150.0,DCM,300,5/1,10,2023-10-09_14-05-55.xlsx,Silica-CS 4g,564.0,1975.0,C1=CC=C2C=C(C=CC2=C1)C=O,564.0,1975.0,3857,0d1eaff6f686ee174d88,4.7,16.458333333333332,keep,,,user_confirmed_protocol_2026-08-13
66-99-9,2-Naphthaldehyde,0.99,1.0,50.0,DCM,300,10/1,10,2023-10-09_14-11-22.xlsx,Silica-CS 4g,720.0,2202.0,C1=CC=C2C=C(C=CC2=C1)C=O,720.0,2202.0,3858,bd9a1f4f201144d577d7,6.0,18.35,keep,,,user_confirmed_protocol_2026-08-13
66-99-9,2-Naphthaldehyde,0.99,1.0,100.0,DCM,300,10/1,10,2023-10-09_14-16-49.xlsx,Silica-CS 4g,580.0,2412.0,C1=CC=C2C=C(C=CC2=C1)C=O,580.0,2412.0,3859,04220e1eb53e9a22175c,4.833333333333333,20.1,keep,,,user_confirmed_protocol_2026-08-13
66-99-9,2-Naphthaldehyde,0.99,1.0,150.0,DCM,300,10/1,10,2023-10-09_14-22-41.xlsx,Silica-CS 4g,579.0,2680.0,C1=CC=C2C=C(C=CC2=C1)C=O,579.0,2680.0,3860,dc9e3983cd4f98689fa7,4.825,22.333333333333332,keep,,,user_confirmed_protocol_2026-08-13
66-99-9,2-Naphthaldehyde,0.99,1.0,50.0,DCM,300,20/1,10,2023-10-09_14-29-24.xlsx,Silica-CS 4g,1398.0,2969.0,C1=CC=C2C=C(C=CC2=C1)C=O,1398.0,2969.0,3861,a83fb14090f1518df5a7,11.65,24.741666666666667,keep,,,user_confirmed_protocol_2026-08-13
66-99-9,2-Naphthaldehyde,0.99,1.0,100.0,DCM,300,20/1,10,2023-10-09_14-49-56.xlsx,Silica-CS 4g,1198.0,3104.0,C1=CC=C2C=C(C=CC2=C1)C=O,1198.0,3104.0,3862,783cf2454912fc14bb80,9.983333333333333,25.866666666666667,keep,,,user_confirmed_protocol_2026-08-13
66-99-9,2-Naphthaldehyde,0.99,1.0,150.0,DCM,300,20/1,10,2023-10-09_15-15-41.xlsx,Silica-CS 4g,3838.0,3829.0,C1=CC=C2C=C(C=CC2=C1)C=O,3838.0,3829.0,3863,a917c928912c74862968,31.983333333333334,31.908333333333335,keep,,t1_gt_t2,user_confirmed_protocol_2026-08-13
66-99-9,2-Naphthaldehyde,0.99,1.0,50.0,DCM,300,50/1,10,2023-10-09_15-25-44.xlsx,Silica-CS 4g,2130.0,4522.0,C1=CC=C2C=C(C=CC2=C1)C=O,2130.0,4522.0,3864,7654254c03d9de79740f,17.75,37.68333333333333,keep,,,user_confirmed_protocol_2026-08-13
66-99-9,2-Naphthaldehyde,0.99,1.0,100.0,DCM,300,50/1,10,2023-10-09_15-35-23.xlsx,Silica-CS 4g,2160.0,4879.0,C1=CC=C2C=C(C=CC2=C1)C=O,2160.0,4879.0,3865,8bef7f788af60df5e18a,18.0,40.65833333333333,keep,,,user_confirmed_protocol_2026-08-13
66-99-9,2-Naphthaldehyde,0.99,1.0,150.0,DCM,300,50/1,10,2023-10-09_15-45-11.xlsx,Silica-CS 4g,2070.0,4999.0,C1=CC=C2C=C(C=CC2=C1)C=O,2070.0,4999.0,3866,79362765eb92377a5970,17.25,41.65833333333333,keep,,,user_confirmed_protocol_2026-08-13
1443-80-7,4-Acetylbenzonitrile,0.99,1.0,50.0,DCM,400,0/1,10,2023-10-09_16-33-46.xlsx,Silica-CS 4g,471.0,1389.0,CC(=O)C1=CC=C(C=C1)C#N,471.0,1389.0,3867,6c6e575f7751f607a167,3.925,11.575,keep,,,user_confirmed_protocol_2026-08-13
1443-80-7,4-Acetylbenzonitrile,0.99,1.0,100.0,DCM,400,0/1,10,2023-10-09_16-37-13.xlsx,Silica-CS 4g,511.0,1222.0,CC(=O)C1=CC=C(C=C1)C#N,511.0,1222.0,3868,d6ef05c62d2172fae39a,4.258333333333334,10.183333333333334,keep,,,user_confirmed_protocol_2026-08-13
1443-80-7,4-Acetylbenzonitrile,0.99,1.0,150.0,DCM,400,0/1,10,2023-10-09_16-40-49.xlsx,Silica-CS 4g,510.0,1304.0,CC(=O)C1=CC=C(C=C1)C#N,510.0,1304.0,3869,5ae1e9580200827a709d,4.25,10.866666666666667,keep,,,user_confirmed_protocol_2026-08-13
1443-80-7,4-Acetylbenzonitrile,0.99,1.0,50.0,DCM,400,1/1,10,2023-10-09_16-45-11.xlsx,Silica-CS 4g,701.0,1571.0,CC(=O)C1=CC=C(C=C1)C#N,701.0,1571.0,3870,386303f0b10c49ce93b4,5.841666666666667,13.091666666666667,keep,,,user_confirmed_protocol_2026-08-13
1443-80-7,4-Acetylbenzonitrile,0.99,1.0,100.0,DCM,400,1/1,10,2023-10-09_16-49-57.xlsx,Silica-CS 4g,565.0,2044.0,CC(=O)C1=CC=C(C=C1)C#N,565.0,2044.0,3871,434c05a62ac9e65dd102,4.708333333333333,17.033333333333335,keep,,,user_confirmed_protocol_2026-08-13
1443-80-7,4-Acetylbenzonitrile,0.99,1.0,150.0,DCM,400,1/1,10,2023-10-09_16-54-49.xlsx,Silica-CS 4g,564.0,2095.0,CC(=O)C1=CC=C(C=C1)C#N,564.0,2095.0,3872,a3646d612d7aa09baee0,4.7,17.458333333333332,keep,,,user_confirmed_protocol_2026-08-13
1443-80-7,4-Acetylbenzonitrile,0.99,1.0,50.0,DCM,400,2/1,10,2023-10-09_17-00-06.xlsx,Silica-CS 4g,725.0,2112.0,CC(=O)C1=CC=C(C=C1)C#N,725.0,2112.0,3873,2a4de703709973e74dd2,6.041666666666667,17.6,keep,,,user_confirmed_protocol_2026-08-13
1443-80-7,4-Acetylbenzonitrile,0.99,1.0,100.0,DCM,400,2/1,10,2023-10-09_17-05-03.xlsx,Silica-CS 4g,567.0,2103.0,CC(=O)C1=CC=C(C=C1)C#N,567.0,2103.0,3874,c19b06649402d37faeba,4.725,17.525,keep,,,user_confirmed_protocol_2026-08-13
1443-80-7,4-Acetylbenzonitrile,0.99,1.0,150.0,DCM,400,2/1,10,2023-10-09_17-09-59.xlsx,Silica-CS 4g,557.0,2139.0,CC(=O)C1=CC=C(C=C1)C#N,557.0,2139.0,3875,064249131c1c3106e540,4.641666666666667,17.825,keep,,,user_confirmed_protocol_2026-08-13
1443-80-7,4-Acetylbenzonitrile,0.99,1.0,50.0,DCM,400,5/1,10,2023-10-09_17-45-49.xlsx,Silica-CS 4g,1561.0,3874.0,CC(=O)C1=CC=C(C=C1)C#N,1561.0,3874.0,3876,156594686f5cf7182bcc,13.008333333333333,32.28333333333333,keep,,,user_confirmed_protocol_2026-08-13
1443-80-7,4-Acetylbenzonitrile,0.99,1.0,100.0,DCM,400,5/1,10,2023-10-09_17-54-02.xlsx,Silica-CS 4g,1530.0,4092.0,CC(=O)C1=CC=C(C=C1)C#N,1530.0,4092.0,3877,f0b6d8fb9d1feea8b24b,12.75,34.1,keep,,,user_confirmed_protocol_2026-08-13
1443-80-7,4-Acetylbenzonitrile,0.99,1.0,150.0,DCM,400,5/1,10,2023-10-09_18-02-20.xlsx,Silica-CS 4g,1247.0,4107.0,CC(=O)C1=CC=C(C=C1)C#N,1247.0,4107.0,3878,eb383b92fe958c91d272,10.391666666666667,34.225,keep,,,user_confirmed_protocol_2026-08-13
1443-80-7,4-Acetylbenzonitrile,0.99,1.0,50.0,DCM,400,10/1,10,2023-10-09_18-17-34.xlsx,Silica-CS 4g,3780.0,8073.0,CC(=O)C1=CC=C(C=C1)C#N,3780.0,8073.0,3879,b3d9bb5afa82b99f2a11,31.5,67.275,keep,,,user_confirmed_protocol_2026-08-13
1671-75-6,HEPTANOPHENONE,0.98,0.946,50.0,DCM,300,0/1,10,2023-10-09_19-26-18.xlsx,Silica-CS 4g,468.0,1330.0,CCCCCCC(=O)C1=CC=CC=C1,468.0,1330.0,3880,4446efa237f2754b5bf4,3.9,11.083333333333334,keep,,,user_confirmed_protocol_2026-08-13
1671-75-6,HEPTANOPHENONE,0.98,0.946,100.0,DCM,300,0/1,10,2023-10-09_19-29-14.xlsx,Silica-CS 4g,481.0,926.0,CCCCCCC(=O)C1=CC=CC=C1,481.0,926.0,3881,f92eb849bab96551864b,4.008333333333334,7.716666666666667,keep,,,user_confirmed_protocol_2026-08-13
1671-75-6,HEPTANOPHENONE,0.98,0.946,150.0,DCM,300,0/1,10,2023-10-09_19-32-15.xlsx,Silica-CS 4g,477.0,965.0,CCCCCCC(=O)C1=CC=CC=C1,477.0,965.0,3882,c77f31cb02185dc79f0b,3.975,8.041666666666666,keep,,,user_confirmed_protocol_2026-08-13
1671-75-6,HEPTANOPHENONE,0.98,0.946,50.0,DCM,300,1/1,10,2023-10-09_19-35-46.xlsx,Silica-CS 4g,626.0,1085.0,CCCCCCC(=O)C1=CC=CC=C1,626.0,1085.0,3883,de8ca068ee88300ff9d9,5.216666666666667,9.041666666666666,keep,,,user_confirmed_protocol_2026-08-13
